Event,Nan,Start_time,Start_seconds,End_time,End_seconds,Duration,Duration_seconds,Tools/Speaker
mouth_open,,00:10:18.152,618.152,00:10:19.400,619.4,00:00:01.248,1.248,
mouth_open,,00:10:45.100,645.1,00:10:45.781,645.781,00:00:00.681,0.681,
mouth_open,,00:12:05.829,725.829,00:12:07.648,727.648,00:00:01.819,1.819,
mouth_open,,00:12:38.096,758.096,00:12:41.549,761.549,00:00:03.453,3.453,
mouth_open,,00:13:31.923,811.923,00:13:32.820,812.82,00:00:00.897,0.897,
mouth_open,,00:14:12.948,852.948,00:14:13.516,853.516,00:00:00.568,0.568,
mouth_open,,00:14:26.593,866.593,00:14:27.641,867.641,00:00:01.048,1.048,
mouth_open,,00:14:34.823,874.823,00:14:35.429,875.429,00:00:00.606,0.606,
mouth_open,,00:15:40.602,940.602,00:15:41.173,941.173,00:00:00.571,0.571,
mouth_open,,00:16:43.354,1003.354,00:16:45.395,1005.395,00:00:02.041,2.041,
mouth_open,,00:16:59.730,1019.73,00:17:01.450,1021.45,00:00:01.720,1.72,
mouth_open,,00:17:25.024,1045.024,00:17:25.798,1045.798,00:00:00.774,0.774,
mouth_open,,00:17:45.144,1065.144,00:17:46.360,1066.36,00:00:01.216,1.216,
mouth_open,,00:18:53.517,1133.517,00:18:54.392,1134.392,00:00:00.875,0.875,
mouth_open,,00:19:42.746,1182.746,00:19:44.145,1184.145,00:00:01.399,1.399,
mouth_open,,00:20:05.771,1205.771,00:20:06.606,1206.606,00:00:00.835,0.835,
mouth_open,,00:22:47.272,1367.272,00:22:49.266,1369.266,00:00:01.994,1.994,
mouth_open,,00:24:38.234,1478.234,00:24:39.074,1479.074,00:00:00.840,0.84,
mouth_open,,00:27:05.406,1625.406,00:27:06.403,1626.403,00:00:00.997,0.997,
mouth_open,,00:27:32.554,1652.554,00:27:33.831,1653.831,00:00:01.277,1.277,
mouth_open,,00:28:39.037,1719.037,00:28:39.832,1719.832,00:00:00.795,0.795,
mouth_open,,00:30:35.544,1835.544,00:30:38.160,1838.16,00:00:02.616,2.616,
mouth_open,,00:31:15.233,1875.233,00:31:16.180,1876.18,00:00:00.947,0.947,
mouth_open,,00:32:21.568,1941.568,00:32:22.336,1942.336,00:00:00.768,0.768,
mouth_open,,00:33:46.961,2026.961,00:33:47.595,2027.595,00:00:00.634,0.634,
mouth_open,,00:34:51.770,2091.77,00:34:52.529,2092.529,00:00:00.759,0.759,
mouth_open,,00:37:18.131,2238.131,00:37:19.236,2239.236,00:00:01.105,1.105,
mouth_open,,00:37:27.418,2247.418,00:37:27.956,2247.956,00:00:00.538,0.538,
